#songId, title, artist_name, artist_id, song_type, key, energy, liveness, tempo, speechiness, acousticness, instrumentalness, mode, time_signature, duration, loudness, valence, danceability
SORRWCT147BFC4BA0F,Battle goes to blackout,Robin,ARBTIDM1187B9A7AED,"studio, electric",11,0.992734,0.504452,179.956,0.154457,5.10E-05,0.837448,0,4,69.90621,-3.911,0.131399,0.34329
SOOOKWU1311AFE1270,"Hornpipes & Reels: Beverley's Choice, Niall From Glenroe, Wellesley Express, Katrina Baker, Bee Street Fiddlers",Bruce Gandy,ARETCYA11A348F0CEC,studio,3,0.544184,0.119523,99.376,0.032882,0.692228,0.662264,1,4,322.99955,-6.322,0.038237,0.330551
SOGISBV13776E93140,"Lo, How A Rose E'er Blooming",Connie Salazar,ARHSCJF12AF7DB87A3,"acoustic, studio, christmas, vocal",7,0.176406,0.078453,87.313,0.055415,0.989399,0.00017,1,3,150.73288,-12.156,0.187733,0.310621
SOGVHGU13134399DE8,Hamkhooneh (with Hayedeh),Vigen,ARQO5061187B9A4665,"studio, vocal",9,0.382422,0.186041,119.366,0.036952,0.802862,0,0,4,287.18975,-9.406,0.300186,0.346063
SOUWVVR1377A2BA3C9,I Have Dreamed,Lena Horne,ARCBIJY1187FB597E4,"acoustic, studio, vocal",0,0.06918,0.138067,133.833,0.033028,0.985897,0.006969,0,4,139.18621,-16.272,0.093335,0.347454
SORXTJJ12AF72A0EEF,Vin Del Mar(Hesius Dome Remix),Red Eye Express,ARE6QBJ1187B998721,"remix, studio, electric",4,0.522555,0.583679,85.016,0.032612,0.029045,0.833818,0,4,461.35955,-11.585,0.071637,0.33328
SOSTDNB1311AFE32BD,Legacy,Blow Up Hollywood,ARJA67Z1187B9AF594,"instrumental, acoustic, studio",4,0.055167,0.126674,71.632,0.03757,0.98234,0.929067,0,4,91.39283,-21.402,0.038005,0.31023
SOOYLVM14834DADE9A,Sometimes Love,Bad Habits,ARXGFPM11F50C48A9A,"studio, electric",2,0.639184,0.204026,168.134,0.041771,7.00E-05,0.841552,1,4,231.13098,-18.881,0.513243,0.331075
SOWQNZZ13E35938175,Palim,Wind Und Farben,ARIDRAB13D85C65311,"studio, electric, vocal",5,0.563098,0.113927,119.334,0.034238,0.124073,1.50E-05,1,4,220.48966,-7.696,0.28077,0.312245
SOQWAMJ1372F86E780,Rat Der Motten,Witthüser & Westrupp,ARY8NBZ1187FB3E3F5,vocal,2,0.484851,0.702677,100.408,0.050847,0.797759,0.000776,1,4,449.31955,-12.998,0.187118,0.30295
SOCYPQB13DC03A891C,"Part of Your World (From ""The Little Mermaid"")",Helena Blackman,AREZJCI1269FCD589D,"acoustic, studio, vocal",5,0.273354,0.105297,134.965,0.035612,0.925894,0.002514,1,3,190.44458,-12.602,0.209188,0.331044
SOBGZGJ131F77DFAE7,The Winter Is Cold (demo),Wendy & Bonnie,ARPTUZ61187B9A0909,"acoustic, studio, vocal",2,0.260664,0.17217,93.483,0.027637,0.974238,0,0,4,160.91955,-8.649,0.138718,0.342994
SOOLQJH147E662FECE,Voighrt Campf Test,Neuropathia,ARS0Y291187B9AA83C,"studio, electric",1,0.991371,0.147929,117.504,0.273005,1.30E-05,0.865209,0,4,229.03955,-3.58,0.176614,0.32176
SOVDSYU13134393346,Reverie,Dustin Gledhill,ARXJZJO1242077E31D,"instrumental, acoustic, studio",9,0.060268,0.072982,99.327,0.037135,0.992582,0.912927,0,4,304.64,-22.222,0.115378,0.308038
SOALZHD12A8C136207,The Fearsome Duo,Masters of the Hemisphere,ARU1FF11187FB4034F,"studio, electric, vocal",2,0.926497,0.286746,140.289,0.036827,0.059796,3.00E-06,1,4,116.43955,-5.357,0.771579,0.307717
SOJTBNB1311AFE935F,"Sonata No. 4, Op. 30",Halida Dinova,ARPVKTK1241B9C7E72,"acoustic, studio",6,0.092552,0.081497,71.876,0.040765,0.991625,0.862982,1,4,504.65914,-25.732,0.039089,0.307577
SOPLAKQ1373E8A3694,Zompires,All the Saints,ARPK7RS11C8A422D6D,"studio, electric",5,0.631436,0.085976,118.817,0.045287,0.000337,0.841945,1,4,193.78748,-5.055,0.320829,0.339795
SODEVIT12AB0186A5D,Adios Nonino,Quatuor Caliente,ARDBAKF1269FB36139,"acoustic, studio, vocal",9,0.355775,0.131736,138.689,0.036356,0.930086,0.059125,0,4,499.58621,-9.228,0.084372,0.338518
SOYLKST13E9B821A1E,Johnny Head in Air,The Toys,ARKDK0N1187B990ED3,"studio, vocal",11,0.270982,0.092201,164.581,0.061775,0.80193,0.148901,0,4,196.03664,-21.126,0.641541,0.340387
SOCNFWK131343946ED,Happy Birthday,Wasted Youth,ARPQ0VK1187FB5AF83,"studio, electric, vocal",8,0.837562,0.359123,149.216,0.121157,0.005903,3.00E-06,1,4,172.73288,-12.838,0.153215,0.310191
SOERIIJ13B1E86B747,Today's Forecast,On the Bright Side,ARTDEVA12E29E933BC,vocal,9,0.517115,0.867187,140.745,0.040515,0.678603,1.80E-05,1,4,313.75955,-7.58,0.143968,0.328941
SOLNQBV131677182CF,Gaelic Waltzes,Skipinnish,ARBXWKO12472CE3317,studio,4,0.268594,0.091446,75.835,0.03242,0.759644,0.669083,0,4,290.99955,-12.203,0.462906,0.340737
SOCUIXP1372A2ACB25,3 Year Old,Schindler,AR6LWEL1187B9903F0,"studio, electric, vocal",11,0.940757,0.115956,157.144,0.044808,0.000448,8.00E-06,0,4,253.74721,-4.603,0.622504,0.342657
SOLUIAT13E359A5849,Absent Friends,SPiNE,ARXRWC21187FB48F78,"studio, electric, vocal",0,0.966873,0.182351,119.23,0.055206,1.70E-05,0.274644,1,4,113.11955,-5.384,0.115021,0.321194
SOZSOKN13CF133ACA7,Ruined / Wasted,We Were Skeletons,ARQMNNE129CDBF0074,"studio, electric",10,0.919043,0.145353,80.946,0.06706,0.000384,0.70602,0,4,69.41288,-6.34,0.342077,0.344963
SODHYHT12AF729FD09,Tears Will Never Stain the Streets of That City,The Rambos,ARWKLB91187B992270,"studio, vocal",7,0.269354,0.167111,91.422,0.02816,0.793145,7.30E-05,1,3,224.61333,-12.448,0.247192,0.325614
SOGGZHW1435A648D53,Hold My Trophy (feat. Kyle Gass),Trey Green,ARLCKXU12AF7DAB752,"studio, vocal",7,0.588378,0.190529,148.1,0.028976,0.492001,0,1,3,200.97025,-6.767,0.564886,0.344287
SOCWCGP137CF4A6355,matter,Up Front,AREX0JQ1187B991098,"studio, electric, vocal",9,0.950094,0.117849,114.66,0.147321,0.055719,0.113401,1,4,124.9229,-6.453,0.195642,0.333187
SOOCLUR1316771193D,Falling in Love Again (feat. Michael Lutzeier),Lee Shaw Trio,ARJDAYH11E8AD04F7B,"studio, vocal",3,0.360245,0.698718,78.58,0.094708,0.824243,0.384595,1,4,581.49288,-16.023,0.426956,0.315498
SONWIGY1312A8A955B,Crucify My Love,GothicDolls,ARLJFCP1241B9C9214,"studio, electric, vocal",10,0.601432,0.114725,80.012,0.031621,0.009387,0.270077,0,4,287.65288,-5.532,0.15866,0.307353
SODFQRO1312A8AB4A2,"Concerto no. 1 in E Major, Op. 8, RV 269, ""La primavera"": II. largo",Tarahumara,ARQEXCE11F4C83D1C0,"studio, vocal",1,0.46087,0.105321,103.864,0.029873,0.652768,0.395761,0,3,269.81288,-8.99,0.077359,0.334677
SOHQJYF1312FE01E5C,Between a Donkey and a Rolls Royce,Graham Collier,ARZZ8KZ1187FB4AA18,studio,3,0.424313,0.170857,131.298,0.070628,0.890207,0.841795,1,3,419.10621,-13.798,0.366444,0.343155
SOFIESN14046B154F7,Dag En Nacht,De Selvera's,ARQYKLF1187B9A9FAF,"studio, vocal",9,0.345302,0.088633,187.719,0.030438,0.896084,0.000658,1,3,150.57288,-10.095,0.487256,0.337354
SOAAMOL12A8C142EE8,Lookin for a vision,Not Moving,AR9XX081187FB4AB01,"electric, vocal",4,0.950607,0.819054,92.691,0.07421,0.022651,1.90E-05,0,4,223.18621,-8.923,0.132097,0.324004
SOVFMFM13152A7450C,Revenge,Alleycat Scratch,ARC6NJW1187B9A080E,"acoustic, studio",1,0.998961,0.406108,77.634,0.214178,0.976752,0.765219,1,4,167.31955,-2.898,0.033138,0.304943
SOSIBXE1393C368657,Anathema,Flag Ship,ARWZ5JX1187FB44899,"studio, electric, vocal",6,0.982849,0.05481,170.157,0.232389,1.70E-05,0.394557,0,4,200.10259,-5.459,0.161902,0.316173
SOZSCWN13672025DDA,Distant Rain,X Marks The Pedwalk,ARXJZOA11F4C83D896,"instrumental, studio",9,0.283761,0.089438,102.009,0.029116,0.866293,0.91506,0,4,190.59955,-21.07,0.199067,0.320923
SOFYVXD130516E346D,Circles,Dynahead,ARUHZGQ12086C11611,"studio, electric, vocal",9,0.829293,0.091659,134.016,0.079957,0.002925,1.70E-05,1,4,262.7015,-4.485,0.17886,0.321761
SOEGGCE14316D5F3F4,Don't Wait,Greg Pope,ARPKZFV122ECCB8F37,"studio, electric, vocal",3,0.690573,0.122567,80.326,0.035511,0.035453,0.001381,1,3,162.03955,-4.618,0.497314,0.307409
SOOSSZS13DBE697391,News of the world,October powder,ARDQYEQ13848EE6C23,"studio, electric, vocal",2,0.79183,0.318313,85.999,0.04313,0.001021,0,1,3,185.51955,-10.067,0.529783,0.321021
SOHOVOS147E811A52C,Big Cheese,Adam Holzman,ARKMIYQ1187FB555F3,"studio, electric",5,0.74185,0.043138,169.719,0.039397,0.028579,0.454994,0,4,496.71955,-9.084,0.504557,0.308699
SOHAZTS1315CD4F5BF,Villancete,Nicanor Zabaleta,ARP0WLB1187FB50311,"instrumental, acoustic, studio",2,0.162491,0.101966,78.987,0.038175,0.993618,0.927951,0,4,145.09283,-20.888,0.287113,0.303717
SODZTPQ148B9D5B848,A Sysyphus Drama,Carnality,ARVELBS1369F266B93,"studio, electric, vocal",9,0.980304,0.349491,112.434,0.172474,0.000957,0.004281,1,3,267.45333,-3.697,0.051806,0.329616
SONBAMG1315CD49D20,All Your Promises,Georgian Banov,ARAEALJ12802FDFCAD,"electric, vocal",9,0.942446,0.806297,187.374,0.11857,0.245278,0.001381,1,4,302.23628,-6.408,0.575994,0.346507
SORTQXX1463296757D,Harmony 1 (Mellotron),Spiritualized,ARDRJSP126E2B3BEF8,"acoustic, studio",10,0.274657,0.181214,69.435,0.049194,0.971329,0.771103,1,4,24.10041,-18.09,0.183991,0.306543
SOAPKFB131677149A0,Stabat Mater IXXI,Sasha & Shawna,AR8ON2S1187FB4E9F3,"studio, vocal",6,0.454104,0.132125,91.832,0.037552,0.825678,0.014785,0,4,264.46621,-12.251,0.260024,0.34058
SONWQEU1372ECE13CB,Homecoming,Hitchcock,ARVY73T11A348EFB56,"studio, electric, vocal",1,0.602593,0.064074,139.993,0.043987,0.052566,2.00E-06,0,4,268.22921,-7.089,0.189337,0.314691
SOHOJJJ1377AF45D96,Majestic West,Bill Brovold,AR5FLYP1187B98B80E,"studio, electric",11,0.436606,0.130402,121.015,0.031207,0.01158,0.855583,0,3,445.85288,-9.939,0.0492,0.324852
SOARZMF12A8C132101,Lies,Cause for Alarm,ARDW23C1187FB39DDD,"studio, electric, vocal",0,0.952486,0.314311,159.681,0.047236,0.000228,0.000912,1,4,157.57288,-6.564,0.449426,0.328774
SOFAZQE130516E0403,Etudes De Mecanisme Op.849 No.24 Allegro Moderato,Meiko Miyazawa,ARMSMPF12AA0D90571,"acoustic, studio",9,0.136244,0.185895,116.595,0.055559,0.992307,0.841923,1,4,70.77288,-27.024,0.887167,0.304382
SOOGAPK134EE36BCBE,Mirrors,Adelphoi,ARQDOCS133B3F1380C,"studio, electric, vocal",4,0.541892,0.079852,175.495,0.034552,0.001157,0.255273,0,3,350.9024,-10.231,0.186313,0.33048
SOSHFVF1315CD50FAD,At Times Like These,From The Tracks,ARIHWWD12EFE499B95,"studio, electric, vocal",9,0.914916,0.183561,114.974,0.083488,3.80E-05,4.00E-06,0,4,147.94621,-2.994,0.277373,0.323999
SOAXXQX147E9853A48,La Chou Terjae Bhal Leil,Julia Boutros,ARQFXN41187B998D47,"studio, vocal",0,0.223353,0.148799,77.735,0.034696,0.752039,0,1,4,270.16952,-12.843,0.222111,0.323358
SOHLWPX1312FDFDB50,Caught in the Wake,Hope & Social,AREZRJO1241B9C6C1D,"studio, electric, vocal",8,0.865178,0.056658,162.575,0.079812,0.000591,1.30E-05,1,3,265.94621,-4.457,0.458806,0.344589
SOXMIJP13E32B41354,Human Insectism,Decay of your Fate,ARPJUOQ13CF65E51E1,"studio, electric",9,0.976021,0.222678,114.699,0.217285,2.10E-05,0.858742,1,4,283.67955,-5.843,0.119537,0.326501
SOSIIPH1366197CD55,Studio n.7,Pino Forastiere,ARZLEAR11F4C83E7B2,"acoustic, studio",9,0.241097,0.113577,115.978,0.052448,0.971147,0.890554,0,4,446.65288,-14.972,0.077566,0.367499
SOBGQTQ1311AFE425D,Away From You,QuarterMile,ARRDLIT12D5CD6F69E,"studio, electric, vocal",6,0.930452,0.342417,89.766,0.044463,0.101743,0.006088,0,4,290.99202,-4.51,0.621459,0.394236
SOTVNRG1393C36863D,Beyond The Universe,Gaia Epicus,AR1PHWD1187B99DB62,"studio, electric, vocal",8,0.937657,0.29424,179.964,0.12313,6.10E-05,0.005046,1,4,305.94567,-3.891,0.419549,0.366278
SOTOBOX13D6215BA8E,She Said Yeah,Roy Young,ARUCHQO122BCFC8F68,"studio, electric, vocal",0,0.849539,0.485917,100.594,0.043871,0.144081,0,0,4,104.34621,-4.322,0.851246,0.37942
SODWBWQ12A58A7DE6A,Nordenhuse Vals,Lang Linken,ARF04TZ1187FB409FB,"studio, vocal",9,0.250103,0.141848,123.016,0.034481,0.855223,3.00E-06,1,3,300.27955,-7.754,0.499762,0.390478
SODUSBZ12AF729E7F6,Laugh At The Poor Man,Octopus,AR015TS1187B9B3DA8,"studio, electric, vocal",4,0.828509,0.110291,86.929,0.06189,0.040077,0,1,4,197.41288,-7.23,0.537049,0.39321
SOJYWVV13E9B584BDA,Right Here Waiting,Paul Cowderoy,ARZDKOO13221696392,"studio, vocal",11,0.213552,0.099166,178.173,0.036746,0.88668,0,1,4,237.40036,-10.742,0.314681,0.386841
SOVTOJF1393D5D6980,What the Hell,Red Horse,ARFLRIP12A10043D0D,"studio, electric",0,0.722767,0.238055,135.423,0.037131,7.90E-05,0.794965,1,4,220.65288,-8.859,0.658306,0.37953
SOHRUYP12AB0180864,Centuries Of Hate,The Inmates,ARG3H5J1187FB59D6C,"studio, electric, vocal",7,0.972713,0.435931,79.454,0.083949,0.000126,0,1,4,71.14621,-3.187,0.42327,0.370319
SOLWWMK13724411234,Hallways,Bad Liquor Pond,ARDUDHE124549A427D,"studio, electric",7,0.738608,0.122751,78.777,0.030388,0.081581,0.860205,1,4,287.74413,-6.825,0.492949,0.351462
SOAOGHO1313438CC87,"Child, What Will You Do?",Kenny and the Wedge,ARCGUAZ12FE0868AC2,"acoustic, studio, vocal",8,0.094094,0.104613,89.206,0.04254,0.917592,0.028027,1,5,217.15302,-19.436,0.259229,0.397806
SOBIKEC13C69D891FB,Let Me Explode,Neko Nine,ARBQIHW13559203851,"studio, electric",4,0.791274,0.111371,139.892,0.054764,0.00075,0.557227,0,4,199.28531,-5.774,0.196917,0.379563
SOPPNJC13C028A1BC2,The End,Panic Cell,ARBAYTW1187B993D62,"studio, electric",4,0.979368,0.212875,122.012,0.136996,1.50E-05,0.588105,0,4,258.29832,-5.993,0.207748,0.361983
SOVYDLR144E5BD8912,The Pig & The Haunted,Pet the Preacher,ARLSBLY1438B4A7CDB,"studio, electric, vocal",0,0.881944,0.319168,130.636,0.046903,0.000269,0.017876,0,4,246.13288,-4.372,0.583142,0.35504
SOEFCYO12AB01898B9,Cruce de Caminos,Cuatro Gatos,ARMNYLZ1187FB3FD19,"studio, electric",9,0.902322,0.501776,131.945,0.042238,0.000736,0.451636,0,4,267.10667,-1.673,0.500172,0.36792
SORRNDB12AB017F26D,Réveille-toi,Narkoi,ARCBTFR11F4C84631F,"studio, vocal",9,0.198724,0.091939,92.851,0.05563,0.539928,0.001485,1,4,159.11955,-19.177,0.072163,0.389986
SOCKFIR1311AFD7E14,Alfa Primo,Angels of Darkness,ARSEOQH1187B98D68B,"studio, electric",10,0.977912,0.156393,162.012,0.044688,0.000658,0.859142,0,4,343.03955,-9.179,0.054374,0.378441
SOBUASF12AF72A84DC,Beside myself,Skin of Tears,ARZL7TN1187B9897C5,"studio, electric, vocal",6,0.953508,0.243983,109.666,0.074168,0.000398,0.314958,0,4,113.10621,-6.995,0.570644,0.394929
SOKVNTU12AC95F03F0,Drives Us Bats (Mayhem Of The Music Meister End Credits),Neil Patrick Harris,AR4VT4R1187B9AA604,"studio, electric, vocal",2,0.826852,0.413653,170.733,0.059019,0.031558,0,1,4,31.85288,-5.61,0.54356,0.366575
SOFJECL13D11E4160B,Your Song,Jorge Camara,AREEQCD13A897ECE42,"instrumental, studio",3,0.140874,0.213945,129.569,0.050757,0.789379,0.942227,1,4,235.06621,-20.891,0.243,0.383276
SOINBYS13129A9036A,Soldiers Of Rage,Switchtense,ARSUUC61187FB5AF4F,"studio, electric, vocal",2,0.995762,0.142733,199.958,0.107462,3.20E-05,0.001026,1,4,242.19955,-0.969,0.096973,0.355122
SOIZPRX12A8C13D8C5,Royal Oak,Tempest,ARYXGEO1187FB51E00,studio,11,0.912554,0.329422,133.033,0.046574,0.701926,0.530194,0,4,240.42621,-2.989,0.911086,0.360227
