#songId, title, artist_name, artist_id, song_type, key, energy, liveness, tempo, speechiness, acousticness, instrumentalness, mode, time_signature, duration, loudness, valence, danceability
SOHIZZV12A6701E61E,Love Must Rule,Dreadline,AR246M11187B988E00,"studio, electric, vocal",8,0.63171,0.346018,97.991,0.047886,0.073445,0.018232,1,4,268.48608,-10.963,0.960971,0.791167
SOWZPVH1312A8AF6CD,Shake It Now (Horns Mix),Dan Bino,ARCNZRU12AA0D8A3E0,"remix, studio, electric",9,0.995501,0.384028,130.007,0.053802,0.106517,0.804008,1,4,132.91955,-6.662,0.786893,0.77165
SOXARVA130516E1765,November Reign,Mathias Schaffhäuser,ARFNMYF1187B98DA04,"studio, electric",9,0.844315,0.380851,126.038,0.066487,0.000179,0.487532,1,4,364.93288,-7.807,0.574703,0.774461
SOXQGNK12AB018BFD7,We Better Dub,Red Earth Collective,ARORFNY1257509C71F,"remix, studio, electric",9,0.318585,0.059415,112.028,0.041656,0.023977,0.783986,0,4,323.89288,-14.103,0.269519,0.771592
SOJEHYN1311AFD941C,Before I Say Good Bye,Indian Tea Company,ARPRILQ1241B9CAD26,"studio, electric, vocal",2,0.476626,0.392205,89.476,0.038502,0.045301,0.008533,1,4,237.54621,-14.792,0.408931,0.753473
SOOKWTX1377A232109,Love Affairs,Bix Beiderbecke,AR9J8SD1187FB3DAA4,"acoustic, studio",7,0.234723,0.14024,102.098,0.043132,0.99329,0.510917,1,4,185.63116,-18.276,0.90449,0.781072
SOAPMXU13152A74230,Beep,Psychotropic Project,ARLFOJF1269FB360D3,"studio, electric",1,0.746388,0.092673,130.014,0.048108,0.000739,0.722459,1,4,435.69669,-8.876,0.179351,0.798283
SOCQLDY1313438AD15,Les Rippers,Les Escrocs,ARAEVND1187B99653A,"studio, electric, vocal",9,0.869003,0.071136,101.018,0.192303,0.157887,0,1,4,273.86621,-7.174,0.75063,0.764158
SOVTPKA13443423D1D,Şeker Oğlan,Gülşen Kutlu,ARCNAAW12F1299D0E6,"studio, vocal",4,0.785309,0.045534,102.028,0.041946,0.612242,0.019021,1,4,264.01288,-5.572,0.887916,0.764708
SOPIFWU12AB0188E14,Where Is The Love (Original Mix),Rockstroh,ARTIHNF122BCFCCBA7,"studio, electric, vocal",1,0.544078,0.084103,129.016,0.182439,0.007762,0.162691,1,4,458.28658,-10.144,0.831508,0.793204
SOBVJIR142F08E9EEE,Baja Baja,Grupo Maravilla,ARN3K2X1187B9AB02F,"studio, electric, vocal",2,0.688575,0.346285,85.602,0.12057,0.030289,0.000161,1,4,202.31955,-9.268,0.635745,0.790929
SONKHOY1312FE0064E,Bad Girl,Bishop Lamont,AR8A74G1187B98A4B2,"studio, electric, vocal",6,0.554593,0.068995,89.556,0.35354,0.088962,0.000387,0,4,238.67955,-5.213,0.854244,0.784371
SOEOULR1421D329FA1,Bakala Banger,Ikki,ARDPWQJ12086C115B0,"studio, electric",11,0.889972,0.213663,132.006,0.257943,5.70E-05,0.867153,0,4,227.34322,-7.313,0.090536,0.756693
SOCHCLD12A58A7C718,Memories,Claudelle Clarke,ARZDUOL122988EF048,"studio, vocal",8,0.622108,0.143789,95.026,0.241548,0.677076,0,1,4,189.33288,-6.57,0.960293,0.776688
SORGNNA13F6B87E7FF,The Night Is On,Eugene,ARXRCXO1187B9B8753,"studio, electric, vocal",7,0.450593,0.070105,128.987,0.457467,0.121411,0,1,4,246.58136,-12.363,0.352938,0.798154
SONIPZU13E99507DA4,Radio's Perfect Beat,DJ Jadestone,AREPLWT13CDA3981EC,"studio, electric",11,0.889218,0.135325,119.559,0.04765,0.002208,0.534316,0,4,266.63138,-3.896,0.462765,0.759074
SOYTHWP146863D72C2,New Bricks in My Pillow,Bumble Bee Slim,AR66A1O1187B9B690A,"instrumental, acoustic, studio",4,0.205572,0.107665,108.123,0.039039,0.99567,0.905208,1,4,163.68122,-9.797,0.704104,0.764336
SOUQQGC13D11D85414,Soul Glow,Modist,ARRUQZY13BB0BCCAE9,"studio, vocal",5,0.624275,0.102983,171.176,0.315959,0.693291,0.000773,1,4,162.13288,-9.901,0.851611,0.77001
SOYIEDY13E3670EAED,Electronic Culturo (Radio Mix),Catscan,ARP4ZFI1187B9929D4,"instrumental, remix, studio, electric",7,0.833732,0.041766,129.996,0.054545,7.10E-05,0.901352,1,4,317.01007,-6.792,0.674417,0.783484
