#songId, title, artist_name, artist_id, song_type, key, energy, liveness, tempo, speechiness, acousticness, instrumentalness, mode, time_signature, duration, loudness, valence, danceability
SOBNZXT13EDE26DCF7,Mi vien wayner (Sin Prod),Mister Lil Bo,ARRIWWM13E56945D4D,"studio, electric, vocal",7,0.855116,0.314796,108.019,0.046319,0.098964,6.00E-06,1,4,162.06322,-4.127,0.864701,0.832287
SOHQGMF13C1CA4BA06,Mothafunk,Villanova,AR6M2RR1187FB37377,"studio, electric, vocal",1,0.653809,0.377618,116.006,0.058513,0.023547,0.315437,1,4,476.58553,-8.253,0.406027,0.821511
SOMQBJD13B202760F6,Apologia (Nu Elementz Remix),Cue,AR0R7T81187B98D091,"remix, studio, electric",7,0.663683,0.175095,87.495,0.110504,0.035465,0.506482,1,4,309.94027,-3.901,0.426076,0.803467
SOYMJRG1311AFE17B2,Immer,Rap Pack,ARGXXMQ1241B9C7920,"studio, electric, vocal",4,0.732309,0.061517,97.974,0.04159,0.047366,6.00E-06,0,4,237.55057,-5.25,0.504217,0.838645
SOABXOE1315CD4C02B,My Wifey  (Club Mix),Carlos Kane,ARHTSKL122ECCBDD67,"remix, studio, electric, vocal",7,0.638543,0.426526,114.966,0.031171,0.038446,2.00E-06,1,4,333.10621,-6.023,0.722949,0.827432
SOAROGB1312A8A7095,RBG'd Up,Yung General,ARDUXNM1252CCFA324,"studio, electric, vocal",11,0.767867,0.279525,78.016,0.404237,0.210178,0,0,4,139.10308,-4.02,0.727114,0.815618
SOBFUCF13E8B057AE4,Symbiotic,Jemir Blanco,ARAAZTE13756227FD1,"instrumental, studio, electric",11,0.849068,0.090736,122.008,0.109197,0.000607,0.90205,1,4,389.67814,-11.822,0.561624,0.81071
SOECAUV134EE36C0D6,Scarlet Carson (A.K.O. Big Room Remix),Jymmy J,ARZOILO134198DDCE2,"remix, studio, electric",6,0.468761,0.100889,126.008,0.068862,0.017663,0.874677,0,4,474.28531,-8.404,0.142247,0.818763
SOBYAMN13ED467AC41,Defeated,Mofazz,ARQGYFA13E56945D2C,"studio, electric, vocal",0,0.684124,0.131928,94.983,0.026989,0.046682,9.00E-06,0,4,343.27075,-4.536,0.807165,0.806686
SOSZKWC130516E0F31,Du liegst mir im Herzen,Gitti & Erika,ARHTCNS13A8B60AFAF,"studio, electric, vocal",10,0.592238,0.130018,127.698,0.031004,0.309439,0,1,4,153.34621,-11.727,0.965179,0.809147
SOUGMEW144523ACEB6,Heartless (Steven Sage Remix),GuiDV,ARZFHGQ13E7A7659EE,"remix, studio, electric",2,0.647491,0.085578,124.02,0.060711,6.00E-05,0.875198,1,4,406.38517,-14.973,0.315427,0.81262
SOKUOYS1311AFDAB3C,Teke Yöresi (Serenler Zeybeği),Anadolu Halk Oyunları,ARSZAXP140DCA87F72,"studio, electric, vocal",11,0.742874,0.085625,112.138,0.041638,0.2863,0.370973,0,3,33.54077,-5.483,0.961207,0.810179
SOVYCQI1311AFD5B0A,Sluggard (Tony.R Remix),Dj Syskey,ARRXTOZ1241B9C5047,"instrumental, remix, studio, electric",1,0.41956,0.436262,127.981,0.088265,0.000176,0.90282,1,4,336.66472,-5.852,0.448358,0.836407
SOSQTYC130516DF3F0,Pompyro,Nhar,AR8186Q1187FB499CD,"studio, electric",4,0.619407,0.108146,122.999,0.07756,0.041073,0.854218,0,4,523.20971,-10.344,0.410181,0.807517
SOIXIGR13B0CC09164,Reputation (Cosmic Cowboys Remix),Djebali,ARBVHOO1269FB35362,"instrumental, remix, studio, electric",2,0.708222,0.517452,119.971,0.039303,0.020067,0.942804,0,4,443.61184,-12.807,0.123814,0.806502
SOUFUTU12AF72A8A49,Bichhuya Rey Bichhuya,JoJo,ARYR1VC1187B98EC1D,"studio, vocal",5,0.946156,0.125818,132.063,0.20539,0.405844,3.70E-05,1,4,302.13179,-6.317,0.133792,0.823946
SOJZQOJ13E96A13799,The Girl From The Bayou (Rambla Boys Remix),Black Strobe,ARXKTL81187B9B24F3,"remix, studio, electric",4,0.526673,0.063493,117.999,0.084757,0.002155,0.894602,0,4,331.76626,-9.862,0.661635,0.828869
SOOEALP13C1B553D7D,Dafuq,Samaras,ARWAXMA13A0DE0CAA8,"studio, electric",7,0.456921,0.087218,128.012,0.109509,0.000659,0.845097,1,4,330.31791,-14.385,0.38299,0.807722
SOOWYTU1312FDFD08E,On The Rhodes,Flue,ARTVGSJ12086C132C9,"instrumental, studio, electric",0,0.595688,0.046908,127.003,0.086761,0.000114,0.909575,1,4,550.29288,-13.289,0.449878,0.803996
SOZXCPJ141B5186026,"""If the Sheets Could Speak"" (feat. J Boog)","""Skinny"" Ta.",ARHQUQY1404FE79440,"studio, vocal",1,0.27207,0.170562,119.97,0.090988,0.715323,3.00E-05,1,4,240.34621,-12.495,0.503846,0.801981
SOMBZOT130516DF1A2,Broken Band,Dyno F.,ARCEVIA12D9A2F0AE1,"studio, electric, vocal",10,0.310662,0.083754,126.005,0.112044,0.019399,0.366574,1,4,425.18621,-19.925,0.301957,0.803358
SOVCFOR14508F1707C,Zionist Yoga,KOSHA DILLZ,ARWFENJ11EBCD75F2E,"studio, electric, vocal",7,0.685436,0.077281,97.035,0.092757,0.102791,0,1,4,182.49098,-5.895,0.644132,0.833282
SOYFNEH131343A265C,Skinny Jean Fean,Javy,ARDMYPW12AF7DB3A49,"studio, electric, vocal",10,0.721918,0.179712,103.986,0.110729,0.004656,0.0029,0,4,149.7073,-7.859,0.659301,0.80746
SOOLYSA1315CD4C16A,Enty Zeelty,Ramy Ayash,ARNEZCL13C1C2A1FED,"studio, electric, vocal",9,0.855151,0.099295,125.007,0.056411,0.057637,2.00E-06,0,4,224.24753,-5.858,0.856334,0.807153
SONHLVU13129A91499,La plus belle ce soir,Dabaaz,ARVED4H1187FB45512,"studio, electric, vocal",5,0.649405,0.131013,89.983,0.135573,0.025717,0,1,4,237.42621,-5.896,0.727384,0.817524
SOAUYEM1313438B9DC,8:30,RL,ARR6Y9U1187FB52CE2,"instrumental, studio, electric",5,0.582325,0.076433,99.991,0.065529,0.09672,0.911103,0,4,243.06621,-5.873,0.862884,0.802965
SOXIDDO1452C02D6D0,Na boyi,Fredy Massamba,ARSDSOK12802FDD960,"studio, electric, vocal",5,0.775205,0.207904,102.995,0.097568,0.251733,3.60E-05,1,4,253.57288,-7.447,0.643405,0.818554
SOPUOIW13CF553E684,Giftormen Wille,Orkesterpop,ARTOCND12A57A06CEF,"studio, vocal",5,0.402718,0.356039,99.959,0.090677,0.492053,0.000111,1,4,137.30621,-10.113,0.728057,0.823911
SOBTKVI13F6B763E1D,Mamita (feat. Xriz) - Extended Mix,Alvaro Guerra,ARUUCGP12F12999E80,"remix, studio, electric, vocal",2,0.611376,0.025995,128.032,0.077404,0.021551,0,1,4,256.88921,-4.507,0.74313,0.819992
SOCWZOS13736164C2A,Oh!!,Ebola,AR4QWDM1187B9AECD7,"studio, electric, vocal",11,0.988407,0.050841,139.844,0.468498,0.0139,0.01834,1,4,204.29288,-6.154,0.242663,0.801508
SOKJLRR136092A88B3,Alte schule und rinne,John Schwarz,ARIQUVU12F0DAC3BCB,"instrumental, studio, electric",6,0.870926,0.078517,125.006,0.097327,0.000547,0.966834,1,4,378.30485,-11.854,0.772786,0.805826
SOLJWAH144A015D495,Subway Surfers,Ray Okpara,ARTXDMA1242077E3DD,"instrumental, studio, electric",11,0.758028,0.076678,124.009,0.069613,0.005751,0.920907,0,4,445.23057,-10.861,0.581768,0.813235
SOBPISO130516E0F04,Nasty Habit,Mister Chase,ARBTDVK12F9E35121E,"studio, electric, vocal",7,0.763562,0.066988,110.012,0.064642,0.097794,0,0,4,205.39955,-5.869,0.89882,0.826449
SOEGVWR1372EC2369F,Skottpengar,Wille Crafoord,AR2UJK61187FB59FFB,"studio, vocal",5,0.450428,0.075194,123.405,0.083855,0.712963,1.00E-06,1,4,202.43955,-9.28,0.9102,0.815412
SONSSOO12A8C1326CC,Radar (D. Lewis Psycho Mix),Model 20-16,ARGIPHB1241B9C6844,"remix, studio, electric",9,0.707609,0.086838,124.037,0.057342,0.003094,0.845204,0,4,511.46621,-12.296,0.098504,0.811865
SOFBQWF137339B81B6,Move With The Crowd,Baby Wayne,ARJN47S1187B9A8446,"studio, vocal",2,0.49804,0.187923,105.645,0.545741,0.535265,0,1,4,220.62621,-12.512,0.86646,0.840603
SOWFIYO139434CC737,Selva Espiritual,Monte Bong,ARHXC171187B9AF58B,"studio, vocal",4,0.616771,0.145874,125.021,0.03309,0.662643,0.000502,0,4,269.51955,-5.343,0.535513,0.811391
SOKXGVG147F269CFB1,Mr Candy Man,Superior,AR73RRE1187B990B1E,"studio, electric, vocal",0,0.490202,0.191906,170.009,0.192722,0.269427,0,1,4,229.40689,-7.424,0.862632,0.803187
SODOHMR1311AFDF38D,Calypso (Conrad Rogers Slappa Da Remix),Joystick,AR1INNA1187B99781B,"instrumental, remix, studio, electric",11,0.837163,0.070669,127,0.099403,0.000224,0.917062,1,4,546.19429,-8.129,0.252866,0.805727
SOANVYM12AB0187309,All She Wants Is (Markus Fix Remix),Karotte,ARB7QSP1187B9ABE6D,"instrumental, remix, studio, electric",1,0.467869,0.10995,124,0.052623,0.006099,0.948343,1,4,450.33347,-9.599,0.337404,0.81172
SOQRWAR14508C86C17,Sustainable iIlusion,Estroe,AROMHXW1187FB4D75D,"studio, electric",2,0.637072,0.089282,125.007,0.044927,0.006604,0.895665,1,4,341.3732,-9.871,0.77496,0.801288
SOBNPGL1312A8AB6D4,You Can't Own Me (A 56 Bonus),Gecko Turner,AR2PVBP1187B98D09B,"studio, electric",9,0.625942,0.096375,96.01,0.071873,0.286581,0.89203,0,4,352.78998,-11.144,0.953053,0.82771
SOGDRPJ12AF72A2E54,De Norte A Sur,Cardenales De Nuevo Leon,ARJMX8A1187B99C3C7,"studio, electric, vocal",1,0.553015,0.043125,91.013,0.050957,0.301891,1.00E-06,0,4,188.01333,-7.748,0.803212,0.818519
SOPBQGJ1463D279381,Sabor Amargo,Banda Toro,ARQNNR91187B98C674,"studio, vocal",11,0.666795,0.044483,95.726,0.029008,0.464092,0,0,4,184.98621,-3.139,0.892163,0.810141
SOKQXFB1313439D423,Cycle (Original Mix),Bioniq,ARBERUI1264D130321,"instrumental, studio, electric",7,0.422922,0.121083,125.998,0.067207,0.00251,0.919075,1,4,390.47574,-10.336,0.158078,0.809292
SOEAYQI13F68F4B067,Ain't Enough (Oliver Schories Remix),Tarranado,ARBSJHX12B3B352F58,"remix, studio, electric",0,0.385569,0.106175,122.005,0.043941,0.289511,0.791437,1,4,392.99955,-11.667,0.524325,0.823515
SOHWZLP13E7409DD7A,"Saltines (feat. Timbuktu, Chokeules & the Wordburglar)",More Or Les,AROBHBK11E8AD05102,"studio, electric, vocal",0,0.877261,0.074796,94.041,0.328452,0.080285,1.00E-06,1,4,227.25288,-4.758,0.665061,0.800094
SOYMKPU13E9956B68D,She Need a Good Lover (+ Dub),Courtney Melody,ARNS0H61187B988EDC,"remix, studio, electric, vocal",3,0.522403,0.308747,85.568,0.243659,0.077921,0,1,4,414.35955,-6.489,0.74788,0.805009
SOCJJFM13E8BB29B5C,Baile Djamba,Nino Galissa,ARJOQLX11EB9C82198,"studio, electric, vocal",0,0.857941,0.236807,146.743,0.087517,0.349621,0.004449,1,4,241.99955,-8.256,0.791098,0.811166
SOREPKD1475D499B42,The Freak (feat. Kalakuta Soul Band),Ugly Drums,ARQSZKP1333D463E78,"studio, electric",10,0.66493,0.120783,115.018,0.062774,0.137881,0.570997,0,4,400.69524,-10.967,0.549518,0.813554
SOZDBBV148D9500FBB,New Generation (Original Mix),Cool Project,ARYRSDG12AA0D8EB17,"studio, electric",2,0.59399,0.118416,130.039,0.109947,0.098584,0.846761,1,4,315.71152,-7.098,0.654516,0.849429
SOKLOQG141E18F420B,Zuena (Original Mix),Dyed Soundorom,ARRNXUI12592CDB3DA,"studio, electric",2,0.734214,0.078116,125.001,0.057371,0.000211,0.894717,1,4,400.96172,-14.458,0.57163,0.80888
SOPSHRI137A51982C3,Do You Feel It,Dub Mechanics,ARGOQWD11F4C83E4C2,"studio, electric",2,0.949337,0.014641,125.001,0.100079,0.000294,0.838333,1,4,342.99955,-6.06,0.371673,0.825902
SOHCDGH147E95D816E,NYC - Walter Cruz Remix,Mazani,ARXVZCC1341EA17092,"remix, studio, electric",6,0.70632,0.086492,125.028,0.039561,0.001512,0.824714,0,4,401.4107,-5.37,0.531776,0.800965
SOXJTUS13D11D98C65,Dem Thirsty,Sam Tiba,ARONVMP1278B7CC840,"studio, electric, vocal",11,0.524721,0.080126,145.946,0.22342,0.12535,0.002018,1,4,223.83887,-7.628,0.238643,0.829083
SOBDQID12AF72A5E2A,Albachiara,Acoustik Undo,ARZBXYA122BCFC94C3,"acoustic, studio, vocal",0,0.209876,0.099857,113.986,0.080052,0.965879,0.005203,1,4,189.53288,-12.832,0.461029,0.818264
SODMGUO1315CD4210F,Danser,New Phunk Theory,ARGVQXA1187FB5B43B,"studio, electric",1,0.756038,0.100249,129.712,0.07413,0.000853,0.691423,1,4,329.10621,-12.101,0.758403,0.831959
SOGCMSJ12AB0182C55,Click Click (Dirty Freek Remix),Kieran Brindley,ARCKKED1241B9CA923,"remix, studio, electric",4,0.82909,0.041288,128.037,0.127583,0.00815,0.841949,1,4,345.95492,-8.301,0.511182,0.836743
SOTFCPO1311AFE4481,Bring Love to Get Love,Gail Lou,ARGFCEB12AF7DB0082,"studio, electric, vocal",2,0.568472,0.110281,93.023,0.104346,0.159941,1.00E-06,1,4,235.36,-5.974,0.634997,0.820217
SOVLXBC13134396EF3,Touch That,Dance Dance Maniac,ARBKXGF1241B9C49CE,"studio, electric",11,0.572921,0.111929,125.011,0.054818,0.000118,0.729706,0,4,350.06395,-8.66,0.254965,0.847204
SOCDMVR14399C6A70A,So What Now,Naomi Wachira,ARXEOZM13B4DDB53D9,"studio, vocal",1,0.227949,0.099928,122.992,0.058336,0.811492,1.70E-05,0,4,221.54345,-8.404,0.678542,0.80702
SOLCAXN13FDDFA82C1,garigari kun (montag mix),電気グルーヴ,ARGC7371187FB3C18A,"remix, studio",11,0.810419,0.082483,113.322,0.074978,0.462898,0.759441,0,4,332.41642,-13.243,0.565267,0.800803
SORMGFP1393AF60867,Szökevény,Charlie,AR23NSX1187B995B8C,"studio, vocal",7,0.449778,0.105818,116.972,0.034649,0.742324,1.60E-05,1,4,305.51955,-11.902,0.474451,0.820929
SOSSWTM12AB01846EA,My Fever,Dance Pig,ARK3R5M1187B9A5CFF,"studio, electric, vocal",2,0.689687,0.083621,127.983,0.055376,0.006194,0.024133,1,4,290.90621,-4.522,0.868025,0.810792
SOQYYLB14646914ACE,The Sound,Geddes,ARNR4QN1187B9969CA,"studio, electric",9,0.80358,0.100565,124.002,0.059647,0.000439,0.555201,1,4,434.54236,-8.85,0.837914,0.823973
SOQFMPM1478D1CEF88,Danser,New Phunk Theory,ARGVQXA1187FB5B43B,"studio, electric",5,0.749999,0.089407,129.713,0.073509,0.000362,0.838159,0,4,329.10621,-12.728,0.757504,0.840916
SOVPUXF1424A7BC3F5,A Radiant Glory in the Acceptance of Death,Voidloss,ARKDMBO12420783DD8,"studio, electric",7,0.690693,0.100541,127.021,0.196572,0.000819,0.865262,1,4,380.79687,-12.282,0.66736,0.803899
SOHZSER131343A6D80,Rock'n'roll (DJ Jajo Radio Party Mix),Orchestral,ARBHUAW119B86680C0,"remix, studio, electric, vocal",9,0.872131,0.04351,135.005,0.091529,0.008818,0.006035,1,4,243.98367,-12.064,0.602431,0.826405
SOGPQSX130516DFD6A,Zoologic 2.0,Subsonic Park,ARUQ19111C8A4166B0,"studio, electric",6,0.488106,0.10965,124.011,0.058329,0.030399,0.8844,1,4,458.67955,-10.698,0.640493,0.801867
SONACLC131C394CA7F,Love Doctor's Revival,Derek Dunbar,ARFSPZG12AA0D8C048,"studio, electric",7,0.688889,0.257722,123.984,0.078514,0.003216,0.730794,1,4,443.39955,-13.62,0.710822,0.841827
SOKDZOA1313438CF78,Mainu Apne Pyar Wich,Mohinder Kaur Bhamra,ARL299B1187FB42401,"studio, electric, vocal",11,0.411831,0.102597,77.118,0.068105,0.230318,0.000309,1,4,251.66621,-13.259,0.905146,0.802958
SOLCQJY12DA01F27DE,First Strike (Thomas Heat Remix),AlexkaY,ARPUZFO128ABE0EB12,"remix, studio, electric",6,0.952927,0.109454,127.005,0.150012,0.008678,0.639274,0,4,385.51138,-5.936,0.470083,0.834547
SODCIHJ1393BD0F127,Sotarin (Original Mix),XDB,ARRRUZM11F50C50F1C,"instrumental, studio, electric",9,0.449993,0.116063,119.004,0.056973,0.000507,0.956554,1,4,326.72889,-17.203,0.027189,0.825479
SOSHEJA133EB86AC9D,Inside I Want You (Club Edit),Desperado,ARPXBJD1187FB39BA9,"studio, electric, vocal",1,0.551823,0.05071,127.975,0.211833,0.330449,0.187616,0,4,260.62503,-8.307,0.675521,0.846546
SOQZWAB1311AFEE5E2,Past,Present Tense,ARE3Z0B1187B99ED23,"studio, vocal",1,0.702232,0.229424,91.981,0.272196,0.452082,2.00E-06,1,4,306.06621,-7.936,0.600785,0.821382
SOHMJLC141B5213EC2,Reality (Echofusions Deep Vibe Remix),Mark Wells,ARVEUWK1269FCD1778,"remix, studio, electric",0,0.459635,0.124991,123.005,0.077804,0.001698,0.841766,1,4,499.57324,-10.518,0.705352,0.810843
SOUTQDK12AB017F688,Conscious Patterns,Eidolon,ARO1X8V1187FB5977F,"instrumental, studio, electric",1,0.718661,0.109335,128.007,0.091934,0.008601,0.906982,1,4,329.16562,-10.289,0.201354,0.800397
SOENMKL12A8C135A57,Con Otro Amor,Gerson,ARSA3QL119B8668F52,"studio, vocal",3,0.769685,0.071063,125.032,0.048028,0.402433,0,1,4,206.75955,-5.573,0.764041,0.835055
SOGHJXY136A32D1E2C,Get Here (Club Radio),Gail Anderson,ARDMXRL1187B9A3CCB,"studio, electric, vocal",8,0.754514,0.158533,130.019,0.031072,0.11656,1.00E-06,1,4,208.37288,-5.224,0.716177,0.813373
SOKOFLP142F06A818B,Farmer's Curst Wife,Heather Dale,ARE8IQV1187B9B3C71,"studio, electric, vocal",2,0.18373,0.092328,76.985,0.257177,0.097429,0,1,4,229.86621,-12.741,0.549723,0.81266
SOZVSKA146863935C0,Click,Veerus,ARECPDM11F4C842614,"instrumental, studio, electric",1,0.831954,0.109321,125.005,0.05002,0.001094,0.904843,0,4,369.74608,-8.551,0.129161,0.802689
SOTVPYK1307A7E7AF9,No Time No Space (feat. Tigerlily) (Lee Jones Remix),Gregorythme,ARQQNF21187FB4F4B7,"remix, studio, electric",11,0.509696,0.21839,124.002,0.060347,0.006615,0.440221,0,4,407.35955,-10.132,0.565731,0.859872
SOEOQBY13D0D2BB798,Oteraj,Ella,ARW6XMI1187B9A37E8,"studio, electric, vocal",9,0.864109,0.062548,110.007,0.034897,0.089687,0,0,4,199.56354,-4.242,0.947047,0.860872
SONBFMO14508C291F1,Continuo a scrivere,Masterjam,ARIF8RX1187B99444D,"studio, electric, vocal",7,0.47484,0.358778,94.991,0.31979,0.05495,0,1,4,162.84735,-5.637,0.423421,0.899066
SOJNUAX131712D379F,Stress (Temple Tension Mix),Lawnmower Deth,ARYGCTZ1187B9B61C8,"remix, studio, electric",7,0.702994,0.090365,137.776,0.113854,0.132196,0.82216,1,4,271.02286,-14.42,0.505267,0.882141
SOKDKCJ147F5DC7304,That Ain't Me,Mistah F.A.B.,AR615ZF1187FB4A4B0,"studio, electric, vocal",3,0.526908,0.063242,126.114,0.252311,0.064346,0,1,4,252.59941,-10.887,0.578196,0.867429
SOADPPG12A8C13F9DB,I Hate Myself,Tampa Red,AR576O51187B990C30,"acoustic, studio, vocal",8,0.285186,0.072149,90.03,0.069597,0.948702,0.37667,1,4,163.29288,-13.076,0.744852,0.851203
SOFTPEU130516E3396,We Run The Streets,Assailant,AROE01E1187B991487,"studio, vocal",9,0.69279,0.275993,97.989,0.406332,0.890502,0,1,4,166.3473,-5.039,0.907054,0.870072
SOSPKTC147C3030170,Shab It Down,Olli,AR4PUCS1187B9B73F2,"studio, electric",11,0.555502,0.153823,106.946,0.070857,0.060701,0.847938,0,4,244.67955,-4.718,0.595527,0.875794
SOSDJOD1311AFDD1D3,The Afterword,LSD,ARPYTW01187B991EEB,"studio, electric, vocal",4,0.928078,0.338228,152.435,0.319015,0.032409,0.004895,0,4,125.69288,-5.638,0.64346,0.876708
SOYMUKB13C0CCF417D,Mouse Dance,Needs,AR3I49O1187FB4E3F1,"electric, vocal",8,0.527851,0.703869,127.983,0.167355,0.001699,0.081252,1,4,315.25347,-10.437,0.51712,0.858912
SODENUG13942FF6EA9,Mind Bomb (Original Mix),John Baptiste,ARGMIZR12FE0865A98,"studio, electric",1,0.613189,0.0677,127.02,0.127791,0.000316,0.51745,1,4,348.26213,-6.529,0.663515,0.889349
SOVZIKL131634A8B55,Private Parts,Bs Boyz,ARVOPCO12FE0865BFC,"studio, electric, vocal",2,0.956059,0.361067,116.004,0.157232,0.111645,0,1,4,230.53451,-2.204,0.662706,0.899729
SOKSEDY141F7A07AA3,Macarena (Doble V & Ezequiologic Remix),Estilo Libre,ARTGDMO12FE0867B2E,"remix, studio, electric, vocal",0,0.757945,0.218431,127.997,0.116034,0.017619,0,1,4,202.3761,-5.018,0.892642,0.856171
SOEGBAQ1419840ADA1,Act Funny,Roach Gigz,ARVLGAJ1269FB34B9E,"studio, electric, vocal",9,0.428463,0.063586,99.981,0.34438,0.000316,0,1,4,144.35955,-11.402,0.103162,0.892145
SOQHSIN146D47BA923,Cold Day,Becca,ARU1NBZ1187B995414,"studio, electric",4,0.661279,0.362129,130.03,0.089082,0.003323,0.700599,1,4,369.60531,-1.261,0.326778,0.893175
SOJEUPH1431C257D80,Tic Tech - Denny The Punk Remix,Fresh Fruit,ARMAZDO123DE93C3D8,"remix, studio, electric",10,0.46347,0.138533,127,0.24859,0.126856,0.781622,0,4,438.7141,-12.908,0.367689,0.886964
SOBGPXM12AF72A21D8,Grounding,Langoth,ARAZGNA1187FB41CC3,"studio, electric, vocal",7,0.925927,0.093086,107.438,0.041007,0.222043,0.007072,0,4,327.0283,-5.223,0.765213,0.876103
SOHBPUB131F80435AF,Rio File 5 (Original Mix),Cablejuice,ARNPTBV12420782854,"studio, electric",11,0.815201,0.044917,128.004,0.197985,7.40E-05,0.574171,1,4,389.75351,-9.189,0.342929,0.874531
SOTJWXD1425935E3C4,Don't Say a Word (feat. Kre8tor),Doll-e Girl,AREUAVS1264D13773A,"studio, electric, vocal",4,0.836234,0.09709,89.982,0.170488,0.005251,0,0,4,202.70975,-2.152,0.558099,0.852475
SOMNZHT146195EE712,Move With The Crowd,Baby Wayne,ARJN47S1187B9A8446,"studio, vocal",6,0.55924,0.147052,104.963,0.389225,0.520527,0,1,4,204.19955,-14.021,0.87539,0.87937
SODHDBX1377C203693,Nach Oben,Navar,ARZXMQM1187FB5A550,"studio, electric",4,0.739928,0.05787,125.023,0.069459,0.004597,0.897521,0,4,439.54621,-8.869,0.520571,0.86207
SORWRPS12AB0184361,Le Svink C'Est Chic,Svinkels,ARWHC0E1187FB3DD01,"studio, electric, vocal",11,0.879311,0.574349,99.981,0.361852,0.022269,0,0,4,177.95955,-3.589,0.70388,0.857701
