#songId, title, artist_name, artist_id, song_type, key, energy, liveness, tempo, speechiness, acousticness, instrumentalness, mode, time_signature, duration, loudness, valence, danceability
SOPMZSV137771F924E,Las Torres De Mi Sevilla,El Pali,ARH33141187B9B9911,"studio, electric, vocal",1,0.789545,0.115333,138.883,0.089128,0.237265,0,0,3,214.64481,-6.649,0.573217,0.273143
SOLTDJN141A2352D23,From Dust and Gravity,Monsterworks,ARRFAZP1187B98B8AE,"studio, electric, vocal",3,0.927958,0.152835,141.197,0.063272,0.001348,0.019981,1,4,354.5073,-5.454,0.374209,0.269577
SOIMKQN13729CB0649,Staie cca,Franco Moreno,ARTNZNM11F50C494F1,"studio, vocal",4,0.465612,0.095674,72.987,0.039118,0.739536,1.00E-06,0,4,220.67048,-9.486,0.46755,0.287469
SOAGVZJ130516E1376,Eaten by Rats,Blohole,AR08MV41187B98C7F0,"studio, electric",4,0.795963,0.069896,199.684,0.062144,1.70E-05,0.833542,0,4,336.33188,-10.827,0.384222,0.255675
SOZXZJN13758C6B204,Desert Run,King Giant,ARGOORR12086C12052,"studio, electric, vocal",5,0.790867,0.115224,114.54,0.035873,0.000674,0.034367,1,4,494.55084,-4.343,0.136557,0.292433
SOWZYCR142C5146196,This Is The Night,Timmy Cehlin,ARSZNAP13833B909D9,"studio, vocal",10,0.071803,0.190414,210.136,0.063813,0.868581,0,0,4,273.78893,-21.274,0.390785,0.271621
SOUWYCP133EB86AF30,Lies On Display,Heist,ARZ3CMB1187B99E2C6,"studio, electric, vocal",4,0.615057,0.205782,182.059,0.039667,0.051122,0.183291,0,4,443.41288,-5.455,0.069904,0.268071
SOQSQTP1372F66DE6E,One Is the Body,John Bell,ARWPJEF1187FB40B37,"acoustic, studio, childrens, vocal",0,0.1816,0.097777,98.284,0.029676,0.980543,5.90E-05,1,3,120.26621,-16.307,0.18041,0.270767
SOJKLAC12A8AE48CE3,Dies Irae,Gaë Bolg,ARDNOE51187B9AFB80,"instrumental, acoustic, studio",4,0.750887,0.085353,91.746,0.054076,0.922804,0.924773,0,4,252.17288,-10.721,0.398368,0.252143
SOEYBVX13CF5A6C854,Thighs,Kirin J Callinan,ARSRAOJ12F1299B41A,"studio, vocal",9,0.103052,0.34098,63.847,0.041274,0.696112,0.000796,1,3,366.01288,-14.053,0.100162,0.26233
SOTDTLD142E721C356,"Solemn Vespers for the Feast of a Confessor, K. 339: II. Confitebor",Ama Deus Ensemble,ARDFSOP11F4C8480B8,"acoustic, studio, vocal",3,0.22605,0.159836,102.69,0.035617,0.956802,0.000396,1,4,242.83383,-19.864,0.286614,0.26744
SODIWXR12A8C13DA27,King Lindorm,Guapo,ARR18VU1187B9A6C62,"instrumental, studio, electric",4,0.560966,0.48463,126.599,0.037229,0.12916,0.91294,1,4,940.74621,-11.135,0.072102,0.292764
SODYXUU131677174B3,Gaelic Waltzes,Skipinnish,ARBXWKO12472CE3317,"acoustic, studio",5,0.293004,0.058831,149.899,0.040298,0.952357,0.878882,1,3,153.55955,-11.129,0.69603,0.255347
SOVBHXV131634A93F1,Sans violence,Toi et Moi,ARDHAKF12AF7DB9495,"studio, vocal",2,0.101409,0.118181,54.135,0.032092,0.875881,0.000129,0,4,161.47955,-19.71,0.216331,0.292098
SOYDEHE13723CD8CC2,J.A.S.P (Joven Aunque Sin Pelo),Mordor,ARS42691187B98BF22,"studio, electric",4,0.954541,0.05238,138.559,0.139219,1.70E-05,0.505672,0,1,247.99955,-7.805,0.267636,0.290438
